ID_LISTKU,ZDROJOVY_SOUBOR,TURNE,DATUM,INFO_TEXT,CONTRIBUTOR_TEXT,SOUBOR_SKEN,CENA,MENA,SEKTOR_RADA_SEDADLO,SUPPORTING_ACT,SETLIST,POCET_SKLADEB,SETLIST_URL,SOUBOR_SKEN_1,KATEGORIE
TICKET_0175,konzert-joe-jackson-2016.html,Fast Forward Tour 2016,26th February 2016,"26th February 2016 - Amsterdam, Netherlands - Theater Carr - Astrid Zimmerman, Netherlands","Hans Gordijn, Netherlands","kk-joe-jackson-2016-02-26.jpg, kk-joe-jackson-2016-02-26-2.jpg",54.00,€,RANG: EMENT,není k dispozici,"It's Different for Girls, Home Town, Be My Number Two, Big Yellow Taxi, Fast Forward, Is She Really Going Out With Him?, Real Men, You Can't Get What You Want (Till You Know What You Want), A Little Smile, Kings of the City, Poor Thing, Another World, The Blue Time, Scary Monsters (and Super Creeps), Sunday Papers, Keep On Dreaming, Ode to Joy, Steppin' Out, See No Evil, On Your Radio, A Slow Song",21,https://www.setlist.fm/setlist/joe-jackson/2016/koninklijk-theater-carre-amsterdam-netherlands-3f0b977.html,"kk-joe-jackson-2016-02-26.jpg, kk-joe-jackson-2016-02-26-2.jpg",tickets
TICKET_0176,konzert-joe-jackson-2016.html,Fast Forward Tour 2016,27th February 2016,"27th February 2016 - Amsterdam, Netherlands - Theater Carr","Hans Dessauvagie, Netherlands",kk-joe-jackson-2016-02-27.jpg,0.45,není k dispozici,RANG: EMENT,není k dispozici,"It's Different for Girls, Home Town, Be My Number Two, Life on Mars?, Fast Forward, Is She Really Going Out With Him?, Real Men, You Can't Get What You Want (Till You Know What You Want), A Little Smile, Kings of the City, Junkie Diva, Neon Rain, Chinatown, Love at First Light, Fairy Dust, Sunday Papers, Keep On Dreaming, Ode to Joy, Steppin' Out, Peter Gunn, One More Time, A Slow Song",22,https://www.setlist.fm/setlist/joe-jackson/2016/koninklijk-theater-carre-amsterdam-netherlands-13f0b1bd.html,kk-joe-jackson-2016-02-27.jpg,tickets
TICKET_0177,konzert-joe-jackson-2016.html,Fast Forward Tour 2016,1st March 2016,"1st March 2016 - Frankfurt, Germany - Alte Oper","Klaus Scherer, Germany",kk-joe-jackson-2016-03-01.jpg,01.03,není k dispozici,"platz: Mozart, Reihe: Platz",není k dispozici,"It's Different for Girls, Home Town, Be My Number Two, Take It Like a Man, Girl, Fast Forward, Is She Really Going Out With Him?, Real Men, You Can't Get What You Want (Till You Know What You Want), A Little Smile, Kings of the City, Poor Thing, Chinatown, Love at First Light, Knowing Me, Knowing You, Sunday Papers, Keep On Dreaming, Ode to Joy, Steppin' Out, One More Time, A Slow Song",21,https://www.setlist.fm/setlist/joe-jackson/2016/alte-oper-frankfurt-germany-4bf0a34a.html,kk-joe-jackson-2016-03-01.jpg,tickets
TICKET_0178,konzert-joe-jackson-2016.html,Fast Forward Tour 2016,7th March 2016,"7th March 2016 - Rome, Italy Teatro Brancaccio","Roberto Palumbo, Italy",kk-joe-jackson-2016-03-07.jpg,není k dispozici,není k dispozici,není k dispozici,není k dispozici,"It's Different for Girls, Home Town, Be My Number Two, Life on Mars?, Fast Forward, Is She Really Going Out With Him?, Real Men, You Can't Get What You Want (Till You Know What You Want), A Little Smile, If It Wasn't for You, Another World, The Blue Time, Knowing Me, Knowing You, Sunday Papers, Neon Rain, Keep On Dreaming, Ode to Joy, Steppin' Out, One More Time, A Slow Song",20,https://www.setlist.fm/setlist/joe-jackson/2016/teatro-brancaccio-rome-italy-13f0f965.html,kk-joe-jackson-2016-03-07.jpg,tickets
TICKET_0179,konzert-joe-jackson-2016.html,Fast Forward Tour 2016,8th March 2016,"8th March 2016 - Milan, Italy - Teatro Dal Verme","Giulio Cardini, Italy",kk-joe-jackson-2016-03-08.jpg,21.01,není k dispozici,není k dispozici,není k dispozici,"It's Different for Girls, Home Town, Take It Like a Man, Be My Number Two, Big Yellow Taxi, Fast Forward, Is She Really Going Out With Him?, Real Men, You Can't Get What You Want (Till You Know What You Want), A Little Smile, Kings of the City, Poor Thing, Another World, The Blue Time, Scary Monsters (and Super Creeps), Sunday Papers, Keep On Dreaming, Ode to Joy, Steppin' Out, See No Evil, One More Time, A Slow Song",22,https://www.setlist.fm/setlist/joe-jackson/2016/teatro-dal-verme-milan-italy-2bf0f4b6.html,kk-joe-jackson-2016-03-08.jpg,tickets
TICKET_0180,konzert-joe-jackson-2016.html,Fast Forward Tour 2016,10th March 2016,"10th March 2016 - Marseille, France - Le Silo","Linda Grijn, Netherlands",kk-joe-jackson-2016-03-10.jpg,není k dispozici,není k dispozici,Rang: Poc,není k dispozici,není k dispozici,0,https://www.setlist.fm/setlist/joe-jackson/2016/le-silo-marseille-france-73f0ead5.html,kk-joe-jackson-2016-03-10.jpg,tickets
TICKET_0181,konzert-joe-jackson-2016.html,Fast Forward Tour 2016,13th March 2016,"13th March 2016 - Eindhoven, Netherlands - Muziekgebouw","Barnie Rupprecht, Germany",kk-joe-jackson-2016-03-13.jpg,20.15,není k dispozici,není k dispozici,není k dispozici,"It's Different for Girls, Home Town, Be My Number Two, Big Yellow Taxi, Fast Forward, Is She Really Going Out With Him?, Real Men, You Can't Get What You Want (Till You Know What You Want), Junkie Diva, Kings of the City, A Little Smile, Another World, Love at First Light, Fairy Dust, Sunday Papers, Keep On Dreaming, Ode to Joy, Steppin' Out, Peter Gunn, One More Time, A Slow Song",21,https://www.setlist.fm/setlist/joe-jackson/2016/muziekcentrum-frits-philips-eindhoven-netherlands-73f0ce15.html,kk-joe-jackson-2016-03-13.jpg,tickets
TICKET_0182,konzert-joe-jackson-2016.html,Fast Forward Tour 2016,15th March 2016,"15th March 2016 - Hamburg, Germany - Fabrik - Rolf Thalmann, Germany","Thomas Collin, Germany","kk-joe-jackson-2016-03-15.jpg, kk-joe-jackson-2016-03-15-2.jpg",15.03,EUR,platz: Fabrik,není k dispozici,"It's Different for Girls, Home Town, Be My Number Two, Big Yellow Taxi, Fast Forward, Is She Really Going Out With Him?, Real Men, You Can't Get What You Want (Till You Know What You Want), A Little Smile, Kings of the City, Poor Thing, Another World, The Blue Time, Sunday Papers, Neon Rain, Keep On Dreaming, Ode to Joy, Steppin' Out, It Don't Mean a Thing (If It Ain't Got That Swing), One More Time, A Slow Song",21,https://www.setlist.fm/setlist/joe-jackson/2016/fabrik-hamburg-germany-53f0cbd1.html,"kk-joe-jackson-2016-03-15.jpg, kk-joe-jackson-2016-03-15-2.jpg",tickets
TICKET_0183,konzert-joe-jackson-2016.html,Fast Forward Tour 2016,16th March 2016,"16th March 2016 - Berlin, Germany - Konzertsaal der Universität der Künste","Gert Schaumlöffel, Germany",kk-joe-jackson-2016-03-16.jpg,16.03,není k dispozici,"Reihe: 30, Platz: 1",není k dispozici,"It's Different for Girls, Home Town, Take It Like a Man, Be My Number Two, Big Yellow Taxi, Fast Forward, Is She Really Going Out With Him?, Real Men, You Can't Get What You Want (Till You Know What You Want), Kings of the City, A Little Smile, Another World, Junkie Diva, The Blue Time, Scary Monsters (and Super Creeps), Sunday Papers, Keep On Dreaming, Ode to Joy, Steppin' Out, See No Evil, One More Time, A Slow Song",22,https://www.setlist.fm/setlist/joe-jackson/2016/universitat-der-kunste-konzertsaal-berlin-germany-33f0c061.html,kk-joe-jackson-2016-03-16.jpg,tickets
TICKET_0184,konzert-joe-jackson-2016.html,Fast Forward Tour 2016,18th March 2016,"18th March 2016 - Rotterdam, Netherlands - Nieuwe Luxor Theater","Bert Bos, Netherlands",kk-joe-jackson-2016-03-18.jpg,20.00,není k dispozici,není k dispozici,není k dispozici,"It's Different for Girls, Home Town, Take It Like a Man, Be My Number Two, Life on Mars?, Fast Forward, Is She Really Going Out With Him?, Real Men, You Can't Get What You Want (Till You Know What You Want), Kings of the City, A Little Smile, Another World, Neon Rain, The Blue Time, Knowing Me, Knowing You, Sunday Papers, Keep On Dreaming, Ode to Joy, Steppin' Out, See No Evil, One More Time, A Slow Song",22,https://www.setlist.fm/setlist/joe-jackson/2016/nieuwe-luxor-theater-rotterdam-netherlands-13f0355d.html,kk-joe-jackson-2016-03-18.jpg,tickets
TICKET_0185_a,konzert-joe-jackson-2016.html,Fast Forward Tour 2016,2016,2016 - Tourpass,"Gert Schaumlöffel, Germany",kk-joe-jackson-2016-pass.jpg,není k dispozici,není k dispozici,není k dispozici,není k dispozici,není k dispozici,0,není k dispozici,kk-joe-jackson-2016-pass.jpg,passes
TICKET_0185_b,konzert-joe-jackson-2016.html,Fast Forward Tour 2016,2016,2016 - Tourpass,"Gert Schaumlöffel, Germany",kk-joe-jackson-2016-backstage-2.jpg,není k dispozici,není k dispozici,není k dispozici,není k dispozici,není k dispozici,0,není k dispozici,kk-joe-jackson-2016-backstage-2.jpg,passes
TICKET_0186,konzert-joe-jackson-2000.html,Night AND DAY II Tour,12th December 2000,"12th December 2000 - Los Angeles, CA, U.S.A. - Wiltern Theatre","Jenniffer Woodson, U.S.A.",kk-jw-03.jpg,35.00,není k dispozici,není k dispozici,není k dispozici,"Prelude / Hell of a Town, You Can't Get What You Want (Till You Know What You Want), Happyland, Stranger Than You, Another World, Reelin' In the Years, Is She Really Going Out With Him?, Breaking Us in Two, Not Here, Not Now, Be My Number Two, Home Town, For No One, You Can't Be Too Strong, It's Different for Girls, Love Got Lost, Real Men, Stranger Than Fiction, Dear Mom, Glamour and Pain, Target, Just Because..., Got the Time, Stay / Steppin' Out, One More Time, A Slow Song",25,https://www.setlist.fm/setlist/joe-jackson/2000/wiltern-theatre-los-angeles-ca-bf4211e.html,kk-jw-03.jpg,tickets
TICKET_0187,konzert-joe-jackson-2000.html,Night AND DAY II Tour,16th December 2000,"16th December 2000 - Boston, MA, U.S.A. - Orpheum Theatre","Gert Schaumlöffel, Germany",kk-joe-jackson-2000-12-16.jpg,není k dispozici,není k dispozici,"sec: tion, SEAT: ADMISSION, row: SEAI",není k dispozici,"Prelude / Hell of a Town, You Can't Get What You Want (Till You Know What You Want), Stranger Than You, Dear Mom, Another World, Reelin' In the Years, Breaking Us in Two, Not Here, Not Now, Home Town, Be My Number Two, For No One, You Can't Be Too Strong, It's Different for Girls, Love Got Lost, Real Men, Glamour and Pain, Blaze of Glory, Nineteen Forever, Target, Just Because..., Got the Time, Stay / Steppin' Out, One More Time, Stranger Than Fiction, A Slow Song",25,https://www.setlist.fm/setlist/joe-jackson/2000/orpheum-theatre-boston-ma-4bfce366.html,kk-joe-jackson-2000-12-16.jpg,tickets
TICKET_0188,konzert-joe-jackson-2000.html,Night AND DAY II Tour,18th December 2000,"18th December 2000 - Toronto, Canada - Massey Hall","Gert Schaumlöffel, Germany",kk-joe-jackson-2000-12-18.jpg,není k dispozici,není k dispozici,"ROW: RIRG, SEC: 34X, ROW: RANGEE",není k dispozici,"Prelude / Hell of a Town, You Can't Get What You Want (Till You Know What You Want), Happyland, Stranger Than You, Another World, Reelin' In the Years, Is She Really Going Out With Him?, Breaking Us in Two, For No One, Drive-In Saturday, It's Different for Girls, Love Got Lost, Real Men, Blaze of Glory, Stranger Than Fiction, Glamour and Pain, Target, Just Because..., Got the Time, Stay / Steppin' Out, One More Time, A Slow Song",22,https://www.setlist.fm/setlist/joe-jackson/2000/massey-hall-toronto-on-canada-7be3b2e0.html,kk-joe-jackson-2000-12-18.jpg,tickets
TICKET_0189,konzert-joe-jackson-2000.html,Night AND DAY II Tour,20th December 2000,"20th December 2000 - New York, NY, U.S.A. Beacon Theatre","Erica Eisner Kosova, U.S.A.",kk-joe-jackson-2000-12-20.jpg,není k dispozici,není k dispozici,není k dispozici,není k dispozici,"Prelude / Hell of a Town, You Can't Get What You Want (Till You Know What You Want), Happyland, Stranger Than You, Another World, Chinatown, Reelin' In the Years, Is She Really Going Out With Him?, Breaking Us in Two, Home Town, Be My Number Two, For No One, Drive-In Saturday, It's Different for Girls, Love Got Lost, Real Men, Blaze of Glory, Nineteen Forever, Glamour and Pain, Target, Just Because..., Got the Time, Stay / Steppin' Out, One More Time, A Slow Song",25,https://www.setlist.fm/setlist/joe-jackson/2000/beacon-theatre-new-york-ny-3bc32c4c.html,kk-joe-jackson-2000-12-20.jpg,tickets
TICKET_0190,konzert-joe-jackson-2000.html,Night AND DAY II Tour,20th December 2000,"20th December 2000 - New York, NY, U.S.A. - Beacon Theatre","Benjamin Davis, U.S.A.",kk-joe-jackson-2000-12-20-2.jpg,není k dispozici,není k dispozici,"sec: tion, SeaT: AdMISSion, Row: SEAT",není k dispozici,"Prelude / Hell of a Town, You Can't Get What You Want (Till You Know What You Want), Happyland, Stranger Than You, Another World, Chinatown, Reelin' In the Years, Is She Really Going Out With Him?, Breaking Us in Two, Home Town, Be My Number Two, For No One, Drive-In Saturday, It's Different for Girls, Love Got Lost, Real Men, Blaze of Glory, Nineteen Forever, Glamour and Pain, Target, Just Because..., Got the Time, Stay / Steppin' Out, One More Time, A Slow Song",25,https://www.setlist.fm/setlist/joe-jackson/2000/beacon-theatre-new-york-ny-3bc32c4c.html,kk-joe-jackson-2000-12-20-2.jpg,tickets
TICKET_0191,konzert-joe-jackson-2000.html,Night AND DAY II Tour,2000,2000 / 2001 - Tourpass,"Gert Schaumlöffel, Germany",kk-joe-jackson-2000-pass.jpg,není k dispozici,není k dispozici,není k dispozici,není k dispozici,není k dispozici,0,není k dispozici,kk-joe-jackson-2000-pass.jpg,passes
TICKET_0192,konzert-joe-jackson-2017.html,Fast Forward Tour 2017,31st May 2017,"Fort Lauderdale, FL, U.S.A. - Parker Playhouse - 31st May 2017","Lisa Caplan, U.S.A.",kk-joe-jackson-2017-05-31.jpg,37.50,není k dispozici,"SEC: TIONIAISLE, ROW: IBOX, SEAT: ADMISSION, ROW: ARD, SEC: TIONAISLE, SEC: ORCHR, SEAT: PARKER, ROW: Z, SEAT: 36",není k dispozici,"It's Different for Girls, Home Town, Be My Number Two, Big Yellow Taxi, Fast Forward, Is She Really Going Out With Him?, Real Men, You Can't Get What You Want (Till You Know What You Want), A Little Smile, Kings of the City, Poor Thing, Another World, Love at First Light, Fabulously Absolute, Sunday Papers, Keep On Dreaming, Ode to Joy, Steppin' Out, Peter Gunn, On Your Radio, A Slow Song",21,https://www.setlist.fm/setlist/joe-jackson/2017/parker-playhouse-fort-lauderdale-fl-7be70e50.html,kk-joe-jackson-2017-05-31.jpg,tickets
TICKET_0193,konzert-joe-jackson-2017.html,Fast Forward Tour 2017,2nd June 2017,"Orlando, FL, U.S.A.  - The Plaza Live Theatre Orlando - 2nd June 2017","Anne Wisniewski Brooks, U.S.A.",kk-joe-jackson-2017-06-02.jpg,67.50,$,"Sec: Sectıon, Row: B, Seat: 14",není k dispozici,"It's Different for Girls, Home Town, Be My Number Two, Big Yellow Taxi, Fast Forward, Is She Really Going Out With Him?, Real Men, You Can't Get What You Want (Till You Know What You Want), Kings of the City, A Little Smile, Another World, Keep On Dreaming, Obvious Song, Dave, Night by Night, Sunday Papers, Steppin' Out, See No Evil, One More Time, A Slow Song",20,https://www.setlist.fm/setlist/joe-jackson/2017/the-plaza-theatre-orlando-fl-23e708bf.html,kk-joe-jackson-2017-06-02.jpg,tickets
TICKET_0194,konzert-joe-jackson-2017.html,Fast Forward Tour 2017,8th June 2017,"Morristown, NJ, U.S.A.  - Mayo Performing Arts Center - 8th June 2017","Gert Schaumlöffel, Germany",kk-joe-jackson-2017-06-08-2.jpg,579.00,není k dispozici,"SEC: TION, Row: SERT",není k dispozici,"It's Different for Girls, Home Town, Be My Number Two, Big Yellow Taxi, Fast Forward, Is She Really Going Out With Him?, Real Men, You Can't Get What You Want (Till You Know What You Want), If It Wasn't for You, Kings of the City, A Little Smile, Another World, Johnny Was, Fabulously Absolute, Sunday Papers, Keep On Dreaming, Ode to Joy, Steppin' Out, See No Evil, One More Time, A Slow Song",21,https://www.setlist.fm/setlist/joe-jackson/2017/mayo-performing-arts-center-morristown-nj-5be7536c.html,kk-joe-jackson-2017-06-08-2.jpg,tickets
TICKET_0195,konzert-joe-jackson-2017.html,Fast Forward Tour 2017,9th June 2017,"Wilmington, DE, U.S.A.  - The Grand Opera House - 9th June 2017","John Nyman, U.S.A.",kk-joe-jackson-2017-06-09.jpg,51.00,není k dispozici,není k dispozici,není k dispozici,"It's Different for Girls, Home Town, Be My Number Two, Girl, Fast Forward, Is She Really Going Out With Him?, Real Men, You Can't Get What You Want (Till You Know What You Want), If It Wasn't for You, Kings of the City, A Little Smile, Another World, Strange Land, Night by Night, Sunday Papers, Keep On Dreaming, Ode to Joy, Steppin' Out, On Your Radio, A Slow Song",20,https://www.setlist.fm/setlist/joe-jackson/2017/grand-opera-house-wilmington-de-73e76681.html,kk-joe-jackson-2017-06-09.jpg,tickets
TICKET_0196,konzert-joe-jackson-1986.html,BIG WORLD RECORDING,25th January 1986,"Ticket - Day 1 - Ticket - Day 2 - Ticket - Day 3 - 23rd, 24th, 25th January 1986 - New York City, NY, U.S.A. - Roundabout Theatre - Introductions on every seat Anouncement","Sheva Golkow, David Baron, SCMusicman, U.S.A. ","kk-joe-jackson-1986-01-23.jpg, kk-joe-jackson-1986-01-24.jpg, kk-joe-jackson-1986-01-25-www.jpg, kk-joe-jackson-1986-01-23-1.jpg, kk-joe-jackson-1986-01-23-25.jpg",23.24,není k dispozici,row: n,JOE JACKSON The Live Recording Of A New Album Performances will be of mostly new material,Soul Kiss,1,https://www.setlist.fm/setlist/joe-jackson/1986/roundabout-theater-new-york-ny-3bdc0008.html,"kk-joe-jackson-1986-01-23.jpg, kk-joe-jackson-1986-01-24.jpg, kk-joe-jackson-1986-01-25-www.jpg, kk-joe-jackson-1986-01-23-1.jpg, kk-joe-jackson-1986-01-23-25.jpg",tickets
TICKET_0197,konzert-joe-jackson-1986.html,BIG WORLD Tour 1986,1st May 1986,"1st May 1986 - Stockholm, Sweden - Göta Lejon (Cinema)","Magnus Hjort, Sweden",kk-mh-1.jpg,7.30,není k dispozici,není k dispozici,není k dispozici,není k dispozici,0,https://www.setlist.fm/setlist/joe-jackson/1986/gota-lejon-stockholm-sweden-338e8081.html,kk-mh-1.jpg,tickets
TICKET_0198_a,konzert-joe-jackson-1986.html,BIG WORLD Tour 1986,4th May 1986,"4th May 1986 Düsseldorf, Germany - Philipshalle","Oliver Pasch, Germany",kk-joe-jackson-1986-05-04-2.jpg,20.00,není k dispozici,není k dispozici,není k dispozici,"One More Time, You Can't Get What You Want (Till You Know What You Want), Wild West, Right and Wrong, (It's a) Big World, Fools in Love, Chinatown, On Your Radio, Shanghai Sky, Cancer, Be My Number Two, Breaking Us in Two, Forty Years, Steppin' Out, Survival, Soul Kiss, It's Different for Girls, Home Town, The Jet Set, Sunday Papers, Don't Wanna Be Like That, Tonight and Forever, Jumpin' Jive, I'm the Man, Man in the Street",25,https://www.setlist.fm/setlist/joe-jackson/1986/philipshalle-dusseldorf-germany-2bfa7002.html,"kk-joe-jackson-1986-05-04-2.jpg, kk-joe-jackson-1986-05-09.jpg, kk-joe-jackson-1986-05-10.jpg",tickets
TICKET_0198_b,konzert-joe-jackson-1986.html,BIG WORLD Tour 1986,9th May 1986,"9th May 1986 Frankfurt, Germany - Eissporthalle","Oliver Pasch, Germany",kk-joe-jackson-1986-05-09.jpg,20.00,není k dispozici,není k dispozici,není k dispozici,"One More Time, You Can't Get What You Want (Till You Know What You Want), Wild West, Right and Wrong, (It's a) Big World, Fools in Love, Chinatown, On Your Radio, Shanghai Sky, Cancer, Be My Number Two, Breaking Us in Two, Forty Years, Steppin' Out, Survival, Soul Kiss, It's Different for Girls, Home Town, The Jet Set, Sunday Papers, Don't Wanna Be Like That, Tonight and Forever, Jumpin' Jive, I'm the Man, Man in the Street",25,https://www.setlist.fm/setlist/joe-jackson/1986/philipshalle-dusseldorf-germany-2bfa7002.html,"kk-joe-jackson-1986-05-04-2.jpg, kk-joe-jackson-1986-05-09.jpg, kk-joe-jackson-1986-05-10.jpg",tickets
